Date,Price,Open,High,Low,Vol.,Volume,Change %
11/25/2021,608.5,619,624.5,601,83.80K,83800,-1.62%
11/24/2021,618.5,595.5,640.1,560.2,209.53K,209530,3.86%
11/23/2021,595.5,615,615,578,186.71K,186710,-1.55%
11/22/2021,604.9,624.5,624.5,601,75.59K,75590,-1.50%
11/21/2021,614.1,633,633,605.1,94.97K,94970,-2.97%
11/18/2021,632.9,625.1,649,625.1,208.24K,208240,1.62%
11/17/2021,622.8,614,625,604.2,164.31K,164310,2.32%
11/16/2021,608.7,619,626.9,603,48.29K,48290,-0.70%
11/15/2021,613,609,627,608.2,183.78K,183780,0.79%
11/14/2021,608.2,611.5,619.6,606,142.42K,142420,-0.13%
11/11/2021,609,616.2,622,602,164.01K,164010,-1.84%
11/10/2021,620.4,619,645,610,80.26K,80260,1.14%
11/09/2021,613.4,604.4,624.5,604.4,120.36K,120360,1.83%
11/08/2021,602.4,615.2,629,599.9,232.77K,232770,-1.63%
11/07/2021,612.4,648.6,650,608,344.47K,344470,-5.58%
11/04/2021,648.6,665,665,639,215.11K,215110,-0.25%
11/03/2021,650.2,651,664,636,104.39K,104390,0.00%
11/02/2021,650.2,675.5,686,645.2,139.47K,139470,-3.75%
11/01/2021,675.5,644.9,685,641.6,158.95K,158950,5.58%
10/31/2021,639.8,688.3,695,628.5,219.76K,219760,-5.83%
10/28/2021,679.4,653.8,690.6,650,317.97K,317970,5.74%
10/27/2021,642.5,601.8,642.5,601.8,296.93K,296930,7.50%
10/26/2021,597.7,590.1,605,586.3,549.87K,549870,2.89%
10/25/2021,580.9,540.9,581.3,531,439.03K,439030,7.41%
10/24/2021,540.8,547.2,559.8,535,300.94K,300940,-1.78%
10/21/2021,550.6,564.4,568,538.2,159.35K,159350,-1.06%
10/19/2021,556.5,579.3,583,547.2,574.61K,574610,-3.94%
10/18/2021,579.3,559,587.7,559,137.76K,137760,4.47%
10/17/2021,554.5,528,556.5,522.2,502.72K,502720,7.11%
10/14/2021,517.7,525,528.9,515,112.78K,112780,-1.56%
10/13/2021,525.9,568.3,568.3,515,782.69K,782690,-0.53%
10/12/2021,528.7,516.9,534.9,502,147.86K,147860,3.30%
10/11/2021,511.8,494.9,522,492.5,337.57K,337570,4.83%
10/10/2021,488.2,470,488.2,470,426.75K,426750,8.73%
10/06/2021,449,431.67,454.83,420.83,603.37K,603370,6.08%
10/05/2021,423.25,431.08,431.08,408.33,384.70K,384700,-1.97%
10/04/2021,431.75,416.67,441.67,413.33,690.31K,690310,4.96%
10/03/2021,411.33,386.58,411.33,385.83,578.71K,578710,8.75%
09/30/2021,378.25,359.08,382.42,355,346.59K,346590,7.23%
09/29/2021,352.75,365,365.75,350.83,281.76K,281760,-2.51%
09/28/2021,361.83,373.92,373.92,360.33,210.50K,210500,-1.63%
09/27/2021,367.83,372.83,380.83,363.5,199.57K,199570,-0.79%
09/26/2021,370.75,370.75,382.42,367.75,310.66K,310660,1.28%
09/23/2021,366.08,367.5,375,363.33,265.42K,265420,1.60%
09/22/2021,360.33,364.08,378.92,355.83,589.22K,589220,0.32%
09/21/2021,359.17,362.5,374.75,356.67,229.36K,229360,-0.23%
09/20/2021,360,372.5,372.5,348.42,325.57K,325570,-2.79%
09/19/2021,370.33,391.58,395,354.17,689.68K,689680,-1.79%
09/16/2021,377.08,400,403.17,370.83,535.88K,535880,-4.56%
09/15/2021,395.08,399,399.17,376.67,626.65K,626650,7.63%
09/14/2021,367.08,357.08,376.83,340.58,421.45K,421450,5.91%
09/13/2021,346.58,359.17,366.25,341.75,378.18K,378180,-2.44%
09/12/2021,355.25,375.17,391.67,350.83,382.89K,382890,-4.31%
09/09/2021,371.25,373.25,377.17,365.83,555.55K,555550,7.04%
09/08/2021,346.83,327.42,349.25,325,354.39K,354390,7.99%
09/07/2021,321.17,325.75,328.92,317.5,123.40K,123400,-0.02%
09/06/2021,321.25,330.33,336.5,320.83,336.18K,336180,-2.45%
09/05/2021,329.33,326.42,341.67,320.92,283.08K,283080,2.78%
09/02/2021,320.42,332.75,333.17,318.58,139.74K,139740,-1.21%
09/01/2021,324.33,306.67,329.17,306.67,216.92K,216920,5.90%
08/31/2021,306.25,312.5,319,300.83,152.29K,152290,-0.59%
08/29/2021,308.08,305.5,313.17,300.08,77.31K,77310,2.81%
08/26/2021,299.67,307.92,312.83,296.67,188.57K,188570,-2.41%
08/25/2021,307.08,307.92,319.17,300.83,106.81K,106810,1.49%
08/24/2021,302.58,294.25,307.25,294.25,98.64K,98640,2.57%
08/23/2021,295,297.67,304.17,287.58,209.27K,209270,-0.90%
08/22/2021,297.67,300.08,308.33,291.75,90.45K,90450,-0.67%
08/19/2021,299.67,310,313.33,292.08,80.97K,80970,-3.04%
08/18/2021,309.08,312.08,319.42,307.17,64.26K,64260,-0.64%
08/17/2021,311.08,312.58,323.33,306.67,89.26K,89260,0.48%
08/16/2021,309.58,335.83,335.83,308.42,185.04K,185040,-6.49%
08/12/2021,331.08,319.58,335.58,316.67,661.23K,661230,4.42%
08/11/2021,317.08,312.5,320.75,307,164.47K,164470,1.44%
08/10/2021,312.58,332.5,337.5,309.25,210.93K,210930,-5.56%
08/09/2021,331,335.08,350,326.67,207.23K,207230,-1.39%
08/05/2021,335.67,328.42,346.58,328.42,213.55K,213550,4.76%
08/03/2021,320.42,316.83,331.67,310,163.28K,163280,1.67%
08/02/2021,315.17,298.33,317.75,292.5,245.18K,245180,7.84%
07/29/2021,292.25,276.67,298.42,270.75,214.17K,214170,6.50%
07/28/2021,274.42,275,282.83,268.33,183.75K,183750,0.58%
07/27/2021,272.83,258.67,279.08,258.58,264.52K,264520,5.75%
07/26/2021,258,241.67,258.58,239.58,267.35K,267350,8.48%
07/25/2021,237.83,250,256.33,235,125.67K,125670,-3.94%
07/19/2021,247.58,254.58,261.75,242.42,167.79K,167790,-2.75%
07/18/2021,254.58,257.58,270.58,251.67,174.15K,174150,2.11%
07/15/2021,249.33,233.33,249.33,231.67,236.97K,236970,8.72%
07/14/2021,229.33,232.5,233.17,225.83,269.76K,269760,-1.15%
07/13/2021,232,241.5,241.5,226.08,293.45K,293450,-1.49%
07/12/2021,235.5,234.83,235.5,223,516.44K,516440,8.74%
07/08/2021,216.58,216.58,216.58,214.17,342.09K,342090,8.74%
07/07/2021,199.17,183.17,199.17,181,242.68K,242680,8.74%
07/06/2021,183.17,189.42,195.75,181.67,212.97K,212970,-6.11%
07/05/2021,195.08,191.83,199.17,191.83,291.48K,291480,-14.06%
07/04/2021,227,227,235,211.4,435.93K,435930,20.00%
06/30/2021,189.17,190,195.83,176.17,523.11K,523110,0.49%
06/29/2021,188.25,196.75,196.75,184.17,234.24K,234240,4.05%
06/28/2021,180.92,174.17,180.92,164.42,490.97K,490970,9.98%
06/27/2021,164.5,172.58,174.75,163,53.67K,53670,-4.27%
06/24/2021,171.83,177.58,177.58,170.67,72.69K,72690,-1.81%
06/23/2021,175,176.58,181.25,173.33,88.41K,88410,-0.89%
06/22/2021,176.58,185,188.33,174.17,172.48K,172480,-4.85%
06/21/2021,185.58,207.25,207.42,183.33,64.48K,64480,-6.47%
06/20/2021,198.42,170,202.42,170,293.62K,293620,6.53%
06/17/2021,186.25,186.25,186.25,186.25,26.38K,26380,-1.97%
06/16/2021,190,190,190,190,7.45K,7450,-1.98%
06/15/2021,193.83,193.83,193.83,193.83,1.06K,1060,-1.98%
06/14/2021,197.75,197.75,197.75,197.75,1.40K,1400,-1.98%
06/13/2021,201.75,201.75,201.75,201.75,25.94K,25940,-1.98%
06/10/2021,205.83,205.83,205.83,205.83,2.72K,2720,-1.99%
06/09/2021,210,210,210,210,35.90K,35900,-1.98%
06/08/2021,214.25,214.25,214.25,214.25,0.26K,260,-1.98%
06/07/2021,218.58,218.58,218.58,218.58,61.78K,61780,-1.98%
06/06/2021,223,223,223,223,0.00K,0,-1.98%
06/03/2021,227.5,227.5,227.5,227.5,0.02K,20,0.00%
06/02/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
06/01/2021,227.5,227.5,227.5,227.5,12.22K,12220,0.00%
05/31/2021,227.5,227.5,227.5,227.5,0.03K,30,0.00%
05/30/2021,227.5,227.5,227.5,227.5,0.02K,20,0.00%
05/27/2021,227.5,227.5,227.5,227.5,24.42K,24420,0.00%
05/25/2021,227.5,227.5,227.5,227.5,0.05K,50,0.00%
05/24/2021,227.5,227.5,227.5,227.5,13.32K,13320,0.00%
05/23/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
05/19/2021,227.5,227.5,227.5,227.5,0.12K,120,0.00%
05/17/2021,227.5,227.5,227.5,227.5,1.01K,1010,0.00%
05/16/2021,227.5,227.5,227.5,227.5,0.02K,20,0.00%
05/12/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
05/11/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
05/09/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
05/06/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
05/05/2021,227.5,227.5,227.5,227.5,0.11K,110,0.00%
05/03/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
05/02/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/29/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/28/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/25/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/22/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/21/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/20/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/18/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
04/15/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/13/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/12/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/06/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/05/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
04/01/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/31/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/29/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
03/28/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/25/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/24/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/23/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/22/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/21/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/18/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/16/2021,227.5,227.5,227.5,227.5,0.71K,710,0.00%
03/15/2021,227.5,227.5,227.5,227.5,4.88K,4880,0.00%
03/14/2021,227.5,227.5,227.5,227.5,0.06K,60,0.00%
03/11/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/10/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/09/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
03/08/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/07/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/04/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
03/03/2021,227.5,227.5,227.5,227.5,0.02K,20,0.00%
03/01/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
02/28/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
02/25/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
02/22/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
02/18/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
02/17/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
02/16/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
02/15/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
02/14/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
02/11/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
02/10/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
02/09/2021,227.5,227.5,227.5,227.5,0.03K,30,0.00%
02/07/2021,227.5,227.5,227.5,227.5,0.00K,0,0.00%
01/31/2021,227.5,227.5,227.5,227.5,0.46K,460,0.00%
01/26/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
01/25/2021,227.5,227.5,227.5,227.5,0.02K,20,0.00%
01/24/2021,227.5,227.5,227.5,227.5,0.07K,70,0.00%
01/21/2021,227.5,227.5,227.5,227.5,0.07K,70,0.00%
01/20/2021,227.5,227.5,227.5,227.5,0.02K,20,0.00%
01/19/2021,227.5,227.5,227.5,227.5,0.03K,30,0.00%
01/14/2021,227.5,227.5,227.5,227.5,0.06K,60,0.00%
01/12/2021,227.5,227.5,227.5,227.5,0.03K,30,0.00%
01/11/2021,227.5,227.5,227.5,227.5,1.28K,1280,0.00%
01/10/2021,227.5,227.5,227.5,227.5,1.37K,1370,0.00%
01/07/2021,227.5,227.5,227.5,227.5,0.01K,10,0.00%
01/06/2021,227.5,227.5,227.5,227.5,0.05K,50,-16.67%
01/04/2021,273,273,273,273,0.01K,10,20.00%
01/03/2021,227.5,227.5,227.5,227.5,1.96K,1960,0.00%
12/30/2020,227.5,227.5,227.5,227.5,0.61K,610,0.00%
12/29/2020,227.5,227.5,227.5,227.5,1.19K,1190,0.00%
12/28/2020,227.5,227.5,227.5,227.5,0.38K,380,0.00%
12/27/2020,227.5,227.5,227.5,227.5,0.12K,120,0.00%
12/24/2020,227.5,227.5,227.5,227.5,0.01K,10,0.00%
12/22/2020,227.5,227.5,227.5,227.5,2.84K,2840,0.00%
12/21/2020,227.5,227.5,227.5,227.5,0.01K,10,0.00%
12/20/2020,227.5,227.5,227.5,227.5,0.01K,10,0.00%
12/17/2020,227.5,227.5,227.5,227.5,0.00K,0,0.00%
12/15/2020,227.5,227.5,227.5,227.5,1.09K,1090,0.00%
12/14/2020,227.5,227.5,227.5,227.5,0.03K,30,0.00%
12/10/2020,227.5,227.5,227.5,227.5,0.01K,10,0.00%
12/09/2020,227.5,227.5,227.5,227.5,0.01K,10,0.00%
12/06/2020,227.5,227.5,227.5,227.5,0.06K,60,0.00%
12/03/2020,227.5,227.5,227.5,227.5,0.01K,10,0.00%
11/29/2020,227.5,227.5,227.5,227.5,0.00K,0,0.00%
11/24/2020,227.5,227.5,227.5,227.5,0.00K,0,0.00%
11/22/2020,227.5,227.5,227.5,227.5,0.00K,0,10.00%
11/18/2020,206.82,206.82,206.82,206.82,1.61K,1610,0.00%
11/17/2020,206.82,206.82,206.82,206.82,1.15K,1150,0.00%
11/16/2020,206.82,206.82,206.82,206.82,1.22K,1220,0.00%
11/15/2020,206.82,206.82,206.82,206.82,0.26K,260,0.00%
11/12/2020,206.82,206.82,206.82,206.82,0.01K,10,0.00%
11/10/2020,206.82,206.82,206.82,206.82,2.70K,2700,0.00%
11/09/2020,206.82,206.82,206.82,206.82,0.45K,450,0.00%
11/08/2020,206.82,206.82,206.82,206.82,2.36K,2360,0.00%
11/05/2020,206.82,206.82,206.82,206.82,0.37K,370,0.00%
11/04/2020,206.82,206.82,206.82,206.82,4.87K,4870,0.00%
11/03/2020,206.82,206.82,206.82,206.82,4.21K,4210,0.00%
11/02/2020,206.82,206.82,206.82,206.82,7.82K,7820,0.00%
11/01/2020,206.82,206.82,206.82,206.82,1.28K,1280,0.00%
10/29/2020,206.82,206.82,206.82,206.82,0.71K,710,0.00%
10/28/2020,206.82,206.82,206.82,206.82,1.07K,1070,0.00%
10/27/2020,206.82,206.82,206.89,206.82,20.39K,20390,0.00%
10/25/2020,206.82,207.58,209.09,206.82,26.29K,26290,0.00%
10/22/2020,206.82,207.65,208.33,206.82,14.37K,14370,-0.07%
10/21/2020,206.97,206.82,219.7,206.82,33.15K,33150,0.07%
10/20/2020,206.82,206.82,206.82,206.82,9.77K,9770,0.00%
10/19/2020,206.82,206.82,206.82,206.82,0.24K,240,0.00%
10/18/2020,206.82,206.82,206.82,206.82,0.00K,0,0.00%
10/15/2020,206.82,206.82,206.82,206.82,0.22K,220,0.00%
10/14/2020,206.82,206.82,207.58,206.82,9.01K,9010,0.00%
10/13/2020,206.82,206.82,206.82,206.82,0.61K,610,0.00%
10/12/2020,206.82,206.82,206.82,206.82,1.43K,1430,0.00%
10/11/2020,206.82,206.82,206.82,206.82,0.85K,850,0.00%
10/08/2020,206.82,206.82,210.61,206.82,19.34K,19340,0.00%
10/07/2020,206.82,206.82,206.82,206.82,7.93K,7930,0.00%
10/06/2020,206.82,206.82,206.82,206.82,0.48K,480,-0.07%
10/05/2020,206.97,207.2,208.33,206.82,6.12K,6120,-0.33%
10/04/2020,207.65,207.58,207.95,206.97,10.87K,10870,0.07%
10/01/2020,207.5,209.85,209.85,206.97,13.64K,13640,0.14%
09/30/2020,207.2,206.89,209.09,206.82,0.93K,930,0.15%
09/29/2020,206.89,210.61,210.61,206.82,6.28K,6280,-0.26%
09/28/2020,207.42,207.73,210.61,207.2,12.44K,12440,-0.22%
09/27/2020,207.88,208.33,209.85,207.58,5.52K,5520,-0.72%
09/24/2020,209.39,212.12,212.88,207.27,24.57K,24570,0.33%
09/23/2020,208.71,210.61,212.05,207.95,1.24K,1240,0.69%
09/22/2020,207.27,207.27,212.12,206.82,6.25K,6250,-0.26%
09/21/2020,207.8,212.12,212.12,207.12,6.14K,6140,-0.73%
09/20/2020,209.32,216.67,216.74,207.2,7.06K,7060,-2.23%
09/17/2020,214.09,218.18,219.7,212.88,15.34K,15340,-1.77%
09/16/2020,217.95,219.7,219.7,215.15,50.06K,50060,1.84%
09/15/2020,214.02,215.15,219.7,212.2,23.09K,23090,0.64%
09/14/2020,212.65,208.33,213.64,208.33,27.89K,27890,1.66%
09/13/2020,209.17,213.64,213.71,208.33,12.87K,12870,-1.32%
09/10/2020,211.97,209.85,212.12,207.58,23.96K,23960,2.27%
09/09/2020,207.27,209.62,212.05,206.82,11.85K,11850,-0.04%
09/08/2020,207.35,215.76,215.91,206.82,8.14K,8140,-0.29%
09/07/2020,207.95,212.8,218.71,207.2,7.00K,7000,-0.80%
09/06/2020,209.62,215.91,219.7,208.33,2.66K,2660,0.14%
09/03/2020,209.32,214.39,219.7,208.33,6.87K,6870,-4.29%
09/02/2020,218.71,219.7,223.48,212.12,15.12K,15120,3.81%
09/01/2020,210.68,212.88,218.18,210.61,5.99K,5990,-0.96%
08/31/2020,212.73,221.21,227.27,210.38,2.23K,2230,-0.99%
08/27/2020,214.85,218.94,219.7,214.47,5.06K,5060,1.91%
08/26/2020,210.83,219.7,219.85,208.33,4.62K,4620,-3.03%
08/25/2020,217.42,219.62,219.85,215.76,1.64K,1640,1.92%
08/24/2020,213.33,218.94,218.94,212.27,2.65K,2650,-0.67%
08/23/2020,214.77,219.7,220.45,212.12,4.94K,4940,-0.56%
08/20/2020,215.98,219.7,223.48,212.12,4.06K,4060,-0.84%
08/19/2020,217.8,221.59,221.59,217.42,7.24K,7240,-0.86%
08/18/2020,219.7,224.85,230.91,218.26,5.08K,5080,-2.29%
08/17/2020,224.85,233.26,242.42,219.77,2.48K,2480,-3.61%
08/16/2020,233.26,252.35,252.35,227.27,5.64K,5640,0.46%
08/13/2020,232.2,238.64,245.53,227.12,6.13K,6130,1.93%
08/12/2020,227.8,228.03,228.03,225.76,4.84K,4840,8.63%
08/10/2020,209.7,221.89,221.97,206.89,4.44K,4440,-5.59%
08/09/2020,222.12,226.97,226.97,211.36,7.54K,7540,-0.21%
08/06/2020,222.58,221.29,228.79,221.21,0.35K,350,-2.26%
08/05/2020,227.73,237.12,237.12,227.27,15.67K,15670,-2.53%
08/04/2020,233.64,237.5,237.5,233.33,0.92K,920,-1.59%
08/03/2020,237.42,241.29,241.29,232.58,0.87K,870,-1.33%
07/30/2020,240.61,239.92,242.35,227.27,16.65K,16650,0.29%
07/29/2020,239.92,261.14,261.14,238.64,11.92K,11920,-8.13%
07/28/2020,261.14,265.83,265.83,245.68,22.22K,22220,6.82%
07/27/2020,244.47,244.47,244.47,244.47,37.25K,37250,8.73%
07/26/2020,224.85,224.85,224.85,206.82,25.80K,25800,"1,558.19%"
06/22/2009,13.56,13.64,13.64,12.88,4.62K,4620,2.26%
06/18/2009,13.26,13.26,13.26,13.26,0.13K,130,-7.85%
06/16/2009,14.39,14.39,14.39,14.39,0.79K,790,-1.10%
06/10/2009,14.55,14.55,14.55,14.55,0.13K,130,-9.40%
06/09/2009,16.06,16.06,16.06,16.06,0.13K,130,-9.78%
06/08/2009,17.8,17.8,17.8,17.8,0.13K,130,-9.64%
06/07/2009,19.7,19.32,20.83,19.32,0.79K,790,7.89%
06/04/2009,18.26,17.42,19.17,17.42,0.26K,260,-3.18%
06/03/2009,18.86,17.8,19.32,17.8,1.06K,1060,7.28%
05/26/2009,17.58,17.58,17.58,17.58,0.13K,130,0.46%
05/25/2009,17.5,17.5,17.5,17.5,0.40K,400,-7.60%
05/24/2009,18.94,18.94,18.94,18.94,0.13K,130,8.73%
05/10/2009,17.42,17.42,17.42,17.42,0.13K,130,30.68%
05/03/2009,13.33,13.33,13.33,13.33,0.53K,530,0.00%
04/21/2009,13.33,13.33,13.33,13.33,0.13K,130,0.00%
04/20/2009,13.33,13.33,13.33,13.33,0.26K,260,0.00%
04/19/2009,13.33,13.33,13.33,13.33,0.26K,260,0.00%
04/16/2009,13.33,13.33,13.33,13.33,0.26K,260,5.38%
04/07/2009,12.65,12.27,12.88,12.27,0.40K,400,12.85%
04/02/2009,11.21,10.83,11.36,10.83,0.53K,530,13.81%
03/17/2009,9.85,9.85,9.85,9.85,0.66K,660,7.42%
03/16/2009,9.17,9.17,9.17,9.17,0.13K,130,10.08%
03/15/2009,8.33,8.33,8.33,8.33,0.13K,130,-5.98%
03/02/2009,8.86,8.86,8.86,8.86,0.13K,130,9.25%
02/16/2009,8.11,8.11,8.11,8.11,0.13K,130,9.30%
02/08/2009,7.42,7.12,7.8,7.12,0.26K,260,25.55%
09/24/2008,5.91,5.91,5.91,5.91,0.92K,920,1.37%
09/16/2008,5.83,5.83,5.83,5.83,0.66K,660,0.00%
09/15/2008,5.83,5.91,5.91,5.68,1.85K,1850,0.00%
08/04/2008,5.83,5.61,6.14,5.61,0.26K,260,13.20%
06/30/2008,5.15,5.15,5.15,5.15,0.13K,130,9.57%
06/11/2008,4.7,4.7,4.7,4.7,0.26K,260,0.00%
06/05/2008,4.7,4.7,4.7,4.7,0.26K,260,-1.47%
05/21/2008,4.77,4.77,4.77,4.77,0.13K,130,-8.80%
03/23/2008,5.23,5.23,5.23,5.23,0.40K,400,9.64%
01/15/2008,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/31/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/30/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/27/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/26/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/25/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/24/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/23/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/19/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/18/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/17/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/13/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/12/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/11/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/10/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/09/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/06/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/05/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/04/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/03/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
12/02/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
11/29/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
11/28/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
11/27/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
11/26/2007,4.77,4.77,4.77,4.77,0.13K,130,0.00%
